execution_id,job_id,job_name,job_type,scheduled_hour,day_of_week,start_delay_minutes,previous_success_count,previous_failure_count,average_runtime_minutes,expected_data_volume,cpu_usage_percent,memory_usage_percent,dependency_status,job_status
251,JOB004,DATA_TRANSFER,Reporting,6,Tuesday,12,20,2,89,146304,57,21,Ready,Success
252,JOB003,INVENTORY_UPDATE,Data Processing,17,Tuesday,14,23,3,14,90060,46,26,Ready,Success
253,JOB020,ARCHIVE_JOB,Reporting,7,Saturday,19,7,7,42,101190,83,46,Delayed,Failed
254,JOB002,MONTHLY_PAYROLL,Reporting,0,Tuesday,19,11,2,63,17693,22,68,Ready,Success
255,JOB005,BACKUP_JOB,Data Processing,10,Tuesday,12,25,6,72,484216,30,65,Ready,Failed
256,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,17,Thursday,22,24,0,89,157591,43,45,Ready,Failed
257,JOB015,DAILY_ANALYTICS,Data Transfer,22,Monday,26,3,8,105,354163,48,84,Ready,Success
258,JOB019,SYSTEM_MONITORING,Reporting,9,Friday,4,9,5,47,462500,88,21,Not Ready,Failed
259,JOB017,INVOICE_PROCESSING,Data Transfer,2,Tuesday,21,5,2,16,437701,27,83,Delayed,Failed
260,JOB020,ARCHIVE_JOB,Data Processing,6,Friday,21,6,6,116,262633,38,83,Delayed,Failed
261,JOB018,VENDOR_DATA_SYNC,Synchronization,15,Sunday,27,20,4,120,330280,87,79,Ready,Failed
262,JOB015,DAILY_ANALYTICS,Data Transfer,15,Friday,5,26,7,57,257300,88,28,Delayed,Failed
263,JOB007,CUSTOMER_REPORT,Reporting,19,Thursday,29,7,7,114,201431,67,34,Ready,Failed
264,JOB018,VENDOR_DATA_SYNC,Synchronization,16,Tuesday,25,2,8,18,241256,59,56,Ready,Failed
265,JOB018,VENDOR_DATA_SYNC,Synchronization,1,Saturday,4,7,5,56,119002,86,25,Delayed,Success
266,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,0,Friday,12,14,3,88,292171,35,62,Ready,Success
267,JOB008,SALES_REPORT,Reporting,15,Tuesday,28,29,1,115,327451,83,64,Delayed,Failed
268,JOB020,ARCHIVE_JOB,Synchronization,11,Wednesday,4,20,2,76,169770,27,95,Delayed,Success
269,JOB007,CUSTOMER_REPORT,Data Processing,4,Sunday,24,0,4,95,268873,24,90,Ready,Success
270,JOB008,SALES_REPORT,Synchronization,4,Saturday,12,12,7,105,261683,91,47,Ready,Failed
271,JOB014,MASTER_DATA_SYNC,Data Processing,22,Wednesday,23,21,9,65,58143,44,71,Ready,Failed
272,JOB002,MONTHLY_PAYROLL,Reporting,8,Wednesday,30,17,1,45,498081,72,95,Ready,Success
273,JOB010,ORDER_PROCESSING,Reporting,8,Friday,19,14,4,25,309076,68,54,Delayed,Success
274,JOB016,WAREHOUSE_UPDATE,Reporting,2,Wednesday,22,6,8,52,409282,91,85,Ready,Failed
275,JOB020,ARCHIVE_JOB,Synchronization,18,Thursday,7,14,1,60,117529,40,45,Ready,Success
276,JOB019,SYSTEM_MONITORING,Data Transfer,15,Thursday,27,24,7,39,412236,70,39,Ready,Failed
277,JOB006,FINANCE_REPORT,Data Transfer,15,Friday,8,2,2,48,211038,65,81,Ready,Success
278,JOB006,FINANCE_REPORT,Synchronization,2,Tuesday,20,29,7,43,117363,28,20,Ready,Failed
279,JOB008,SALES_REPORT,Backup,19,Monday,18,25,3,117,456392,83,72,Ready,Failed
280,JOB012,DATABASE_BACKUP,Backup,23,Tuesday,30,13,3,19,330470,42,49,Not Ready,Failed
281,JOB017,INVOICE_PROCESSING,Data Processing,21,Tuesday,28,19,6,115,200752,79,79,Delayed,Failed
282,JOB005,BACKUP_JOB,Data Transfer,23,Tuesday,19,3,4,16,373160,78,29,Ready,Success
283,JOB012,DATABASE_BACKUP,Synchronization,0,Tuesday,14,3,3,102,171807,27,41,Ready,Success
284,JOB003,INVENTORY_UPDATE,Reporting,23,Saturday,25,2,6,12,489918,83,48,Ready,Failed
285,JOB013,LOG_CLEANUP,Data Transfer,19,Monday,21,4,2,105,181379,73,88,Ready,Success
286,JOB009,STOCK_UPDATE,Synchronization,10,Saturday,9,24,8,98,417514,34,27,Ready,Success
287,JOB003,INVENTORY_UPDATE,Backup,16,Wednesday,10,10,4,71,42893,71,72,Ready,Success
288,JOB010,ORDER_PROCESSING,Backup,7,Sunday,4,7,2,98,222759,70,30,Ready,Failed
289,JOB012,DATABASE_BACKUP,Backup,3,Tuesday,8,25,1,97,125213,23,45,Not Ready,Failed
290,JOB006,FINANCE_REPORT,Data Processing,5,Sunday,28,1,6,5,365791,53,38,Delayed,Failed
291,JOB002,MONTHLY_PAYROLL,Synchronization,7,Thursday,10,27,6,84,43411,43,38,Ready,Success
292,JOB020,ARCHIVE_JOB,Synchronization,19,Friday,26,15,4,46,186387,40,49,Ready,Success
293,JOB018,VENDOR_DATA_SYNC,Reporting,2,Friday,29,24,3,35,415148,21,55,Not Ready,Failed
294,JOB009,STOCK_UPDATE,Synchronization,15,Saturday,18,27,1,78,432222,26,61,Ready,Failed
295,JOB014,MASTER_DATA_SYNC,Reporting,2,Saturday,1,9,1,34,450884,75,75,Ready,Success
296,JOB012,DATABASE_BACKUP,Backup,17,Thursday,5,17,6,47,499356,94,28,Ready,Failed
297,JOB016,WAREHOUSE_UPDATE,Data Transfer,13,Tuesday,28,6,9,30,79732,95,26,Ready,Failed
298,JOB018,VENDOR_DATA_SYNC,Backup,17,Sunday,22,4,6,16,395155,87,37,Ready,Failed
299,JOB004,DATA_TRANSFER,Synchronization,1,Sunday,20,28,3,108,405867,54,28,Ready,Failed
300,JOB015,DAILY_ANALYTICS,Reporting,21,Monday,0,6,3,63,272429,45,25,Delayed,Success
301,JOB018,VENDOR_DATA_SYNC,Backup,2,Wednesday,2,20,3,73,335770,37,89,Not Ready,Failed
302,JOB007,CUSTOMER_REPORT,Synchronization,15,Friday,2,27,1,77,185165,83,64,Delayed,Success
303,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,8,Wednesday,27,5,8,15,290221,75,41,Ready,Success
304,JOB015,DAILY_ANALYTICS,Reporting,3,Monday,13,23,0,51,464114,74,92,Ready,Success
305,JOB014,MASTER_DATA_SYNC,Data Processing,0,Saturday,19,0,7,27,179906,31,89,Ready,Failed
306,JOB012,DATABASE_BACKUP,Data Transfer,3,Sunday,29,28,5,85,444829,56,51,Ready,Success
307,JOB020,ARCHIVE_JOB,Data Processing,0,Friday,25,10,9,47,60757,71,86,Ready,Success
308,JOB002,MONTHLY_PAYROLL,Backup,13,Wednesday,21,12,6,81,45733,38,35,Ready,Failed
309,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,20,Saturday,4,11,4,85,418535,34,21,Ready,Failed
310,JOB008,SALES_REPORT,Reporting,15,Monday,16,0,5,91,26786,71,86,Ready,Failed
311,JOB001,DAILY_SALES,Data Transfer,19,Wednesday,14,20,5,43,151754,45,60,Ready,Success
312,JOB012,DATABASE_BACKUP,Data Processing,23,Sunday,5,14,8,77,246820,64,70,Delayed,Failed
313,JOB004,DATA_TRANSFER,Data Processing,7,Tuesday,13,0,9,86,199823,40,33,Delayed,Failed
314,JOB019,SYSTEM_MONITORING,Data Transfer,6,Saturday,13,2,3,59,269419,72,68,Ready,Failed
315,JOB009,STOCK_UPDATE,Backup,2,Monday,24,25,4,22,193666,48,68,Ready,Success
316,JOB020,ARCHIVE_JOB,Reporting,16,Wednesday,26,14,3,98,44791,67,46,Ready,Failed
317,JOB005,BACKUP_JOB,Data Transfer,0,Sunday,16,8,0,46,71353,38,58,Ready,Success
318,JOB003,INVENTORY_UPDATE,Backup,15,Tuesday,7,13,9,112,414702,73,92,Ready,Success
319,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,11,Tuesday,7,28,5,30,407026,21,55,Ready,Success
320,JOB002,MONTHLY_PAYROLL,Reporting,18,Monday,18,22,4,22,367279,51,29,Ready,Success
321,JOB008,SALES_REPORT,Reporting,21,Thursday,30,27,3,89,312546,81,23,Not Ready,Failed
322,JOB015,DAILY_ANALYTICS,Data Processing,22,Sunday,28,21,5,109,248359,26,21,Ready,Failed
323,JOB019,SYSTEM_MONITORING,Data Processing,21,Sunday,8,23,4,45,147099,87,47,Delayed,Success
324,JOB001,DAILY_SALES,Synchronization,13,Friday,10,7,2,46,162407,41,45,Ready,Success
325,JOB002,MONTHLY_PAYROLL,Synchronization,5,Monday,12,21,1,37,205037,48,92,Ready,Success
326,JOB012,DATABASE_BACKUP,Data Processing,5,Tuesday,12,3,5,47,478303,22,49,Ready,Failed
327,JOB011,EMPLOYEE_DATA_SYNC,Reporting,12,Tuesday,26,19,3,18,482327,41,28,Ready,Failed
328,JOB009,STOCK_UPDATE,Backup,18,Monday,23,19,9,59,340012,72,20,Not Ready,Failed
329,JOB002,MONTHLY_PAYROLL,Data Processing,21,Thursday,18,5,2,62,424800,76,75,Ready,Success
330,JOB006,FINANCE_REPORT,Synchronization,7,Friday,25,0,7,14,43245,29,75,Ready,Success
331,JOB014,MASTER_DATA_SYNC,Reporting,1,Wednesday,20,27,8,32,16077,59,95,Ready,Success
332,JOB020,ARCHIVE_JOB,Data Transfer,20,Monday,18,17,6,18,109283,39,80,Ready,Success
333,JOB014,MASTER_DATA_SYNC,Data Processing,0,Friday,4,5,1,87,412068,30,64,Delayed,Success
334,JOB005,BACKUP_JOB,Data Processing,14,Sunday,15,29,7,30,381865,27,32,Ready,Success
335,JOB011,EMPLOYEE_DATA_SYNC,Backup,0,Friday,8,13,4,78,51654,55,33,Ready,Failed
336,JOB008,SALES_REPORT,Reporting,4,Saturday,30,10,9,21,324807,44,29,Delayed,Failed
337,JOB005,BACKUP_JOB,Backup,15,Tuesday,27,16,6,38,269744,58,36,Delayed,Failed
338,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,18,Wednesday,19,8,4,18,202422,81,36,Ready,Failed
339,JOB020,ARCHIVE_JOB,Reporting,3,Monday,21,27,1,30,176469,40,50,Delayed,Success
340,JOB007,CUSTOMER_REPORT,Backup,2,Tuesday,2,21,3,118,333724,38,65,Not Ready,Success
341,JOB019,SYSTEM_MONITORING,Data Transfer,16,Saturday,18,6,4,38,279555,44,68,Ready,Success
342,JOB005,BACKUP_JOB,Data Transfer,16,Saturday,4,13,5,120,327508,24,94,Delayed,Failed
343,JOB015,DAILY_ANALYTICS,Data Processing,11,Tuesday,7,27,4,87,221890,31,37,Ready,Success
344,JOB016,WAREHOUSE_UPDATE,Reporting,13,Thursday,13,16,9,28,305004,44,94,Delayed,Failed
345,JOB009,STOCK_UPDATE,Data Transfer,20,Friday,23,7,0,99,436024,24,30,Not Ready,Failed
346,JOB017,INVOICE_PROCESSING,Backup,5,Monday,2,27,0,108,328780,95,92,Delayed,Failed
347,JOB009,STOCK_UPDATE,Reporting,2,Monday,23,15,2,74,453665,46,74,Ready,Failed
348,JOB019,SYSTEM_MONITORING,Data Transfer,8,Monday,12,11,8,24,16383,23,22,Ready,Failed
349,JOB004,DATA_TRANSFER,Data Processing,4,Tuesday,10,11,1,43,480646,64,35,Delayed,Failed
350,JOB005,BACKUP_JOB,Synchronization,23,Sunday,28,27,9,49,57546,66,28,Ready,Success
351,JOB010,ORDER_PROCESSING,Synchronization,16,Thursday,7,27,4,38,168080,47,87,Delayed,Success
352,JOB014,MASTER_DATA_SYNC,Synchronization,13,Wednesday,18,4,8,26,442832,54,64,Ready,Success
353,JOB005,BACKUP_JOB,Data Transfer,20,Saturday,9,4,6,75,405725,35,21,Not Ready,Failed
354,JOB010,ORDER_PROCESSING,Data Transfer,2,Tuesday,30,13,7,37,178987,31,41,Delayed,Success
355,JOB003,INVENTORY_UPDATE,Backup,0,Sunday,28,5,1,10,164838,94,88,Delayed,Success
356,JOB004,DATA_TRANSFER,Synchronization,19,Wednesday,30,6,4,20,131771,62,68,Ready,Failed
357,JOB006,FINANCE_REPORT,Synchronization,20,Saturday,25,22,8,76,130386,47,40,Delayed,Failed
358,JOB015,DAILY_ANALYTICS,Reporting,22,Saturday,17,20,0,113,461240,38,93,Ready,Failed
359,JOB011,EMPLOYEE_DATA_SYNC,Reporting,0,Thursday,25,16,0,27,35221,94,74,Ready,Success
360,JOB020,ARCHIVE_JOB,Data Transfer,2,Friday,17,26,9,22,183025,87,23,Not Ready,Failed
361,JOB018,VENDOR_DATA_SYNC,Data Transfer,17,Monday,24,8,7,18,193932,93,77,Ready,Failed
362,JOB014,MASTER_DATA_SYNC,Data Processing,9,Wednesday,6,21,1,54,467836,74,89,Ready,Failed
363,JOB001,DAILY_SALES,Synchronization,21,Tuesday,15,12,8,65,160764,55,78,Delayed,Success
364,JOB009,STOCK_UPDATE,Synchronization,2,Wednesday,5,8,9,40,95843,81,45,Ready,Failed
365,JOB006,FINANCE_REPORT,Data Transfer,7,Friday,15,26,8,19,176472,58,93,Not Ready,Failed
366,JOB014,MASTER_DATA_SYNC,Backup,13,Monday,15,15,3,9,103863,60,88,Ready,Failed
367,JOB007,CUSTOMER_REPORT,Reporting,23,Wednesday,22,3,1,57,465992,79,58,Ready,Success
368,JOB017,INVOICE_PROCESSING,Synchronization,17,Friday,23,1,2,114,74353,85,20,Not Ready,Failed
369,JOB006,FINANCE_REPORT,Backup,14,Tuesday,27,12,9,52,362963,78,76,Ready,Failed
370,JOB016,WAREHOUSE_UPDATE,Reporting,21,Thursday,0,12,0,83,111417,59,67,Ready,Success
371,JOB008,SALES_REPORT,Data Processing,22,Sunday,23,18,2,15,344392,38,91,Not Ready,Failed
372,JOB013,LOG_CLEANUP,Data Transfer,1,Saturday,18,11,4,6,279108,74,40,Ready,Failed
373,JOB018,VENDOR_DATA_SYNC,Backup,9,Tuesday,2,3,2,91,421958,65,50,Ready,Failed
374,JOB001,DAILY_SALES,Reporting,1,Monday,5,9,2,28,189439,23,77,Delayed,Success
375,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,16,Saturday,3,15,9,86,195939,81,66,Not Ready,Failed
376,JOB007,CUSTOMER_REPORT,Data Transfer,7,Sunday,3,27,5,72,189811,44,42,Delayed,Failed
377,JOB008,SALES_REPORT,Synchronization,0,Tuesday,3,23,2,83,297339,82,94,Ready,Success
378,JOB012,DATABASE_BACKUP,Reporting,8,Tuesday,9,18,2,16,465837,89,26,Ready,Success
379,JOB014,MASTER_DATA_SYNC,Data Transfer,10,Tuesday,8,7,8,63,229999,32,68,Ready,Success
380,JOB001,DAILY_SALES,Synchronization,21,Tuesday,7,5,1,71,228149,23,50,Ready,Success
381,JOB007,CUSTOMER_REPORT,Data Transfer,15,Saturday,18,3,0,36,438380,21,66,Ready,Success
382,JOB017,INVOICE_PROCESSING,Reporting,6,Monday,16,29,9,40,262411,86,87,Delayed,Failed
383,JOB002,MONTHLY_PAYROLL,Data Transfer,9,Sunday,16,6,7,25,411613,49,54,Ready,Failed
384,JOB012,DATABASE_BACKUP,Data Processing,22,Friday,0,13,2,116,434263,23,94,Ready,Success
385,JOB015,DAILY_ANALYTICS,Data Processing,2,Wednesday,19,26,6,74,496746,67,53,Not Ready,Failed
386,JOB006,FINANCE_REPORT,Data Processing,17,Thursday,13,12,1,70,238987,62,77,Ready,Success
387,JOB020,ARCHIVE_JOB,Data Processing,23,Sunday,21,20,7,13,332029,64,34,Ready,Success
388,JOB004,DATA_TRANSFER,Backup,12,Wednesday,19,4,8,80,442095,32,90,Ready,Failed
389,JOB004,DATA_TRANSFER,Data Transfer,6,Wednesday,26,8,7,48,236452,66,61,Ready,Success
390,JOB012,DATABASE_BACKUP,Data Transfer,3,Thursday,10,28,7,63,13157,47,37,Delayed,Success
391,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,12,Sunday,2,2,7,28,385589,56,57,Ready,Success
392,JOB010,ORDER_PROCESSING,Data Transfer,19,Saturday,23,9,6,67,63214,47,83,Ready,Failed
393,JOB005,BACKUP_JOB,Synchronization,0,Monday,29,14,1,82,235563,46,48,Delayed,Failed
394,JOB018,VENDOR_DATA_SYNC,Backup,7,Thursday,7,19,7,117,277029,49,29,Ready,Success
395,JOB004,DATA_TRANSFER,Data Transfer,13,Monday,21,20,4,45,108922,25,36,Delayed,Failed
396,JOB003,INVENTORY_UPDATE,Synchronization,15,Saturday,24,16,5,80,401234,28,51,Delayed,Failed
397,JOB017,INVOICE_PROCESSING,Backup,13,Wednesday,27,22,3,95,218262,25,80,Ready,Failed
398,JOB002,MONTHLY_PAYROLL,Synchronization,11,Monday,9,23,0,78,80127,48,65,Delayed,Success
399,JOB015,DAILY_ANALYTICS,Data Processing,18,Saturday,16,5,4,111,468407,89,90,Ready,Failed
400,JOB017,INVOICE_PROCESSING,Data Processing,22,Saturday,28,24,2,6,263533,85,75,Ready,Success
401,JOB002,MONTHLY_PAYROLL,Synchronization,14,Friday,7,2,8,99,171731,72,80,Ready,Success
402,JOB012,DATABASE_BACKUP,Data Transfer,1,Thursday,21,17,3,32,17519,89,63,Ready,Failed
403,JOB017,INVOICE_PROCESSING,Backup,1,Friday,0,4,9,20,36224,24,57,Ready,Failed
404,JOB017,INVOICE_PROCESSING,Reporting,22,Wednesday,19,12,1,63,478407,39,69,Ready,Success
405,JOB005,BACKUP_JOB,Synchronization,21,Thursday,20,24,3,5,321088,31,93,Ready,Success
406,JOB010,ORDER_PROCESSING,Synchronization,18,Wednesday,6,26,2,90,286641,27,51,Not Ready,Success
407,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,21,Friday,23,0,2,5,419410,77,72,Ready,Failed
408,JOB015,DAILY_ANALYTICS,Data Transfer,21,Sunday,8,16,4,35,403984,68,67,Ready,Success
409,JOB014,MASTER_DATA_SYNC,Synchronization,16,Saturday,27,25,0,26,422561,83,20,Not Ready,Failed
410,JOB013,LOG_CLEANUP,Reporting,19,Wednesday,11,2,4,102,121784,69,49,Delayed,Success
411,JOB007,CUSTOMER_REPORT,Data Processing,9,Thursday,21,25,7,80,405333,58,28,Ready,Failed
412,JOB016,WAREHOUSE_UPDATE,Data Processing,5,Thursday,25,18,9,63,39274,59,52,Ready,Failed
413,JOB017,INVOICE_PROCESSING,Backup,14,Wednesday,8,20,8,91,451568,50,45,Not Ready,Failed
414,JOB016,WAREHOUSE_UPDATE,Backup,21,Thursday,19,19,0,32,75931,22,61,Ready,Success
415,JOB001,DAILY_SALES,Data Processing,10,Saturday,23,21,1,120,273057,91,93,Ready,Success
416,JOB019,SYSTEM_MONITORING,Reporting,4,Sunday,2,11,1,118,188835,49,61,Delayed,Success
417,JOB018,VENDOR_DATA_SYNC,Reporting,0,Saturday,3,7,5,80,403001,48,58,Ready,Failed
418,JOB016,WAREHOUSE_UPDATE,Data Transfer,7,Thursday,9,7,0,31,471704,89,80,Ready,Failed
419,JOB002,MONTHLY_PAYROLL,Data Processing,20,Wednesday,3,14,0,91,370245,75,66,Not Ready,Failed
420,JOB002,MONTHLY_PAYROLL,Data Processing,11,Friday,21,10,1,5,220012,85,61,Ready,Failed
421,JOB008,SALES_REPORT,Backup,11,Thursday,30,19,3,111,297381,82,67,Ready,Failed
422,JOB003,INVENTORY_UPDATE,Data Transfer,4,Thursday,8,0,1,6,80987,49,71,Ready,Failed
423,JOB020,ARCHIVE_JOB,Data Processing,6,Thursday,21,28,3,112,182919,72,52,Ready,Failed
424,JOB016,WAREHOUSE_UPDATE,Backup,3,Thursday,0,15,2,99,31964,65,46,Not Ready,Success
425,JOB004,DATA_TRANSFER,Backup,5,Wednesday,4,29,2,70,362754,28,62,Ready,Success
426,JOB004,DATA_TRANSFER,Backup,12,Friday,8,13,8,53,268476,26,48,Ready,Success
427,JOB001,DAILY_SALES,Backup,19,Friday,4,6,7,93,27263,82,38,Delayed,Failed
428,JOB001,DAILY_SALES,Reporting,14,Monday,5,5,9,106,236173,66,47,Ready,Success
429,JOB001,DAILY_SALES,Synchronization,2,Thursday,18,20,8,116,310698,63,29,Ready,Failed
430,JOB002,MONTHLY_PAYROLL,Backup,22,Thursday,7,3,0,23,152439,68,86,Ready,Success
431,JOB012,DATABASE_BACKUP,Reporting,7,Monday,9,21,4,32,143990,81,35,Not Ready,Failed
432,JOB015,DAILY_ANALYTICS,Synchronization,19,Friday,10,7,3,74,370688,78,20,Ready,Success
433,JOB007,CUSTOMER_REPORT,Reporting,15,Tuesday,12,21,8,43,215727,94,23,Delayed,Success
434,JOB003,INVENTORY_UPDATE,Synchronization,12,Saturday,19,18,2,23,316624,94,88,Ready,Success
435,JOB007,CUSTOMER_REPORT,Reporting,17,Tuesday,3,24,4,120,195051,32,23,Ready,Success
436,JOB013,LOG_CLEANUP,Data Transfer,9,Friday,10,2,7,68,151815,49,39,Not Ready,Failed
437,JOB007,CUSTOMER_REPORT,Reporting,18,Sunday,11,3,9,62,468628,62,82,Not Ready,Failed
438,JOB017,INVOICE_PROCESSING,Data Transfer,16,Thursday,4,12,4,21,72863,70,54,Delayed,Failed
439,JOB016,WAREHOUSE_UPDATE,Synchronization,23,Tuesday,29,20,8,74,310498,27,64,Not Ready,Failed
440,JOB015,DAILY_ANALYTICS,Data Processing,18,Wednesday,9,26,1,83,158986,56,76,Ready,Success
441,JOB003,INVENTORY_UPDATE,Data Processing,22,Wednesday,30,1,5,90,485276,83,43,Ready,Failed
442,JOB004,DATA_TRANSFER,Backup,4,Monday,24,10,4,45,40709,58,39,Ready,Success
443,JOB016,WAREHOUSE_UPDATE,Synchronization,20,Friday,28,15,8,102,487758,27,47,Not Ready,Failed
444,JOB017,INVOICE_PROCESSING,Reporting,22,Friday,23,9,6,9,470615,81,57,Not Ready,Failed
445,JOB008,SALES_REPORT,Backup,8,Tuesday,6,14,7,27,492824,58,43,Ready,Success
446,JOB016,WAREHOUSE_UPDATE,Reporting,11,Thursday,20,26,6,73,68933,33,43,Ready,Success
447,JOB006,FINANCE_REPORT,Data Processing,20,Friday,8,9,9,112,278842,71,89,Delayed,Failed
448,JOB009,STOCK_UPDATE,Backup,0,Tuesday,8,1,9,14,154523,76,44,Delayed,Success
449,JOB004,DATA_TRANSFER,Synchronization,0,Tuesday,9,5,4,72,495046,40,88,Delayed,Failed
450,JOB009,STOCK_UPDATE,Synchronization,14,Saturday,9,13,4,16,106463,42,36,Ready,Success
451,JOB012,DATABASE_BACKUP,Backup,1,Saturday,1,1,3,115,144489,23,77,Ready,Failed
452,JOB015,DAILY_ANALYTICS,Backup,21,Friday,3,9,1,14,296098,93,92,Ready,Failed
453,JOB006,FINANCE_REPORT,Reporting,15,Tuesday,7,16,8,64,326028,62,39,Ready,Success
454,JOB014,MASTER_DATA_SYNC,Reporting,7,Monday,28,7,9,34,426455,30,21,Ready,Success
455,JOB015,DAILY_ANALYTICS,Synchronization,12,Monday,13,25,9,118,330244,38,28,Ready,Failed
456,JOB012,DATABASE_BACKUP,Synchronization,20,Saturday,16,15,9,28,171653,84,82,Ready,Success
457,JOB014,MASTER_DATA_SYNC,Backup,0,Friday,12,13,9,73,363357,21,87,Ready,Failed
458,JOB002,MONTHLY_PAYROLL,Data Transfer,15,Thursday,30,9,2,17,486610,68,25,Ready,Success
459,JOB018,VENDOR_DATA_SYNC,Backup,6,Sunday,20,12,2,104,107773,88,30,Ready,Failed
460,JOB012,DATABASE_BACKUP,Backup,4,Monday,23,0,2,13,491597,53,40,Ready,Failed
461,JOB017,INVOICE_PROCESSING,Data Processing,21,Monday,17,9,7,22,149938,23,82,Ready,Failed
462,JOB012,DATABASE_BACKUP,Backup,22,Saturday,17,29,5,39,189128,58,49,Ready,Success
463,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,2,Saturday,12,21,0,99,22266,68,40,Ready,Success
464,JOB006,FINANCE_REPORT,Reporting,11,Friday,7,11,2,92,220970,22,42,Ready,Success
465,JOB004,DATA_TRANSFER,Data Transfer,15,Saturday,25,29,3,111,374991,45,80,Ready,Success
466,JOB011,EMPLOYEE_DATA_SYNC,Backup,18,Wednesday,11,16,1,8,174909,60,49,Ready,Success
467,JOB005,BACKUP_JOB,Reporting,4,Sunday,24,23,5,45,244985,84,65,Ready,Success
468,JOB017,INVOICE_PROCESSING,Backup,21,Tuesday,22,13,9,30,144724,35,79,Ready,Success
469,JOB012,DATABASE_BACKUP,Backup,13,Monday,23,4,0,48,276933,77,37,Ready,Success
470,JOB016,WAREHOUSE_UPDATE,Reporting,4,Wednesday,20,18,0,46,115624,54,81,Ready,Success
471,JOB008,SALES_REPORT,Backup,14,Thursday,0,4,7,14,406971,35,64,Delayed,Failed
472,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,16,Wednesday,19,14,3,109,43608,52,80,Ready,Failed
473,JOB007,CUSTOMER_REPORT,Backup,13,Friday,30,12,0,110,166764,50,78,Ready,Success
474,JOB003,INVENTORY_UPDATE,Data Processing,19,Thursday,17,16,6,77,31667,41,54,Delayed,Failed
475,JOB013,LOG_CLEANUP,Reporting,4,Thursday,2,0,8,5,331378,80,41,Ready,Failed
476,JOB005,BACKUP_JOB,Data Processing,11,Saturday,11,27,9,58,48929,83,43,Ready,Failed
477,JOB009,STOCK_UPDATE,Data Transfer,15,Wednesday,18,13,6,20,387321,89,70,Ready,Failed
478,JOB003,INVENTORY_UPDATE,Backup,15,Friday,24,3,0,50,452911,54,84,Ready,Success
479,JOB004,DATA_TRANSFER,Reporting,20,Monday,12,24,0,17,241476,58,34,Ready,Success
480,JOB009,STOCK_UPDATE,Reporting,6,Sunday,30,29,0,106,224415,22,47,Ready,Success
481,JOB015,DAILY_ANALYTICS,Data Processing,3,Saturday,9,8,7,68,81789,32,61,Ready,Success
482,JOB009,STOCK_UPDATE,Data Transfer,0,Wednesday,14,16,6,82,80671,33,39,Delayed,Failed
483,JOB020,ARCHIVE_JOB,Data Processing,4,Monday,19,2,2,108,224212,60,62,Ready,Success
484,JOB001,DAILY_SALES,Synchronization,22,Wednesday,1,12,2,91,321705,27,88,Ready,Success
485,JOB005,BACKUP_JOB,Data Transfer,9,Saturday,18,11,2,59,459518,38,82,Ready,Success
486,JOB007,CUSTOMER_REPORT,Backup,21,Monday,2,15,1,67,345335,33,62,Delayed,Success
487,JOB006,FINANCE_REPORT,Synchronization,4,Saturday,13,3,3,22,117011,94,21,Ready,Failed
488,JOB008,SALES_REPORT,Data Processing,3,Wednesday,6,17,6,65,369199,69,42,Ready,Success
489,JOB012,DATABASE_BACKUP,Data Processing,1,Thursday,7,22,8,96,494763,80,31,Ready,Success
490,JOB003,INVENTORY_UPDATE,Data Transfer,19,Sunday,28,2,2,24,16117,55,65,Ready,Failed
491,JOB019,SYSTEM_MONITORING,Data Transfer,9,Tuesday,10,16,9,69,85872,86,52,Ready,Failed
492,JOB003,INVENTORY_UPDATE,Data Processing,18,Sunday,28,0,6,68,17714,64,63,Delayed,Failed
493,JOB008,SALES_REPORT,Reporting,0,Thursday,21,18,3,80,432855,93,44,Delayed,Success
494,JOB015,DAILY_ANALYTICS,Backup,23,Saturday,19,21,0,95,446925,91,54,Ready,Failed
495,JOB014,MASTER_DATA_SYNC,Data Transfer,4,Sunday,5,3,4,68,405075,26,54,Not Ready,Failed
496,JOB008,SALES_REPORT,Reporting,12,Saturday,28,16,7,111,208346,41,84,Not Ready,Failed
497,JOB012,DATABASE_BACKUP,Data Processing,3,Saturday,10,6,2,17,209271,28,62,Not Ready,Success
498,JOB008,SALES_REPORT,Data Processing,15,Monday,16,1,9,72,237940,79,87,Ready,Success
499,JOB007,CUSTOMER_REPORT,Reporting,23,Friday,28,11,3,93,461579,61,81,Ready,Failed
500,JOB006,FINANCE_REPORT,Data Processing,15,Saturday,9,4,2,74,404243,78,50,Ready,Success
501,JOB002,MONTHLY_PAYROLL,Backup,22,Sunday,23,15,9,61,491595,59,47,Delayed,Failed
502,JOB015,DAILY_ANALYTICS,Reporting,1,Sunday,16,7,7,49,257080,48,30,Ready,Success
